Lake_ID,Lake.Name,STN,Site.ID,Latitude,Longitude,Year,meanTP_yearly,Secchi.depth_avg
1918,DEVIL LAKE,1170,2,44.59138889,-76.46638889,2013,7.516666667,7.4
1919,DEVIL LAKE,1170,2,44.59138889,-76.46638889,2014,6.933333333,6.8
1920,DEVIL LAKE,1170,2,44.59138889,-76.46638889,2015,6.766666667,6.8
1921,DEVIL LAKE,1170,2,44.59138889,-76.46638889,2016,6.683333333,6.5
1922,DEVIL LAKE,1170,3,44.58194444,-76.47527778,2002,10.55,6.6
1923,DEVIL LAKE,1170,3,44.58194444,-76.47527778,2004,7.25,6.6
1924,DEVIL LAKE,1170,3,44.58194444,-76.47527778,2005,6.9,7.6
1925,DEVIL LAKE,1170,3,44.58194444,-76.47527778,2006,6.908333333,6.5
1926,DEVIL LAKE,1170,3,44.58194444,-76.47527778,2007,7.333333333,6.6
1927,DEVIL LAKE,1170,3,44.58194444,-76.47527778,2009,7.28,6.6
1928,DEVIL LAKE,1170,3,44.58194444,-76.47527778,2010,7.96,6.7
1929,DEVIL LAKE,1170,3,44.58194444,-76.47527778,2011,7.333333333,7
1930,DEVIL LAKE,1170,3,44.58194444,-76.47527778,2012,7.35,6.8
1931,DEVIL LAKE,1170,3,44.58194444,-76.47527778,2013,8.3,7.3
1932,DEVIL LAKE,1170,3,44.58194444,-76.47527778,2014,7.25,6.7
1933,DEVIL LAKE,1170,3,44.58194444,-76.47527778,2015,7.2,6.8
1934,DEVIL LAKE,1170,3,44.58194444,-76.47527778,2016,7.733333333,6.5
1935,DEVIL LAKE,1170,4,44.58194444,-76.47527778,2004,7.8,6.5
1936,DEVIL LAKE,1170,4,44.58194444,-76.47527778,2005,7,7.1
1937,DEVIL LAKE,1170,4,44.58194444,-76.47527778,2006,7.775,6.5
1938,DEVIL LAKE,1170,4,44.58194444,-76.47527778,2007,8.091666667,6.6
1939,DEVIL LAKE,1170,4,44.58194444,-76.47527778,2009,7.18,6.4
1940,DEVIL LAKE,1170,4,44.58194444,-76.47527778,2010,8.94,6.6
1941,DEVIL LAKE,1170,4,44.58194444,-76.47527778,2011,7.2,6.8
1942,DEVIL LAKE,1170,4,44.58194444,-76.47527778,2012,7.65,6.7
1943,DEVIL LAKE,1170,4,44.58194444,-76.47527778,2013,7.6,7.1
1944,DEVIL LAKE,1170,4,44.58194444,-76.47527778,2014,7.5,6.6
1945,DEVIL LAKE,1170,4,44.58194444,-76.47527778,2015,7.316666667,6.8
1946,DEVIL LAKE,1170,4,44.58194444,-76.47527778,2016,7.6,6.5
1947,DEVIL LAKE,1170,5,44.58555556,-76.43694444,2012,9.7,4.3
1948,DEVIL LAKE,1170,6,44.57222222,-76.45916667,2012,8.6,4.3
1949,DIAMOND LAKE,1184,1,45.39277778,-79.77194444,2012,7,2.2
1950,DIAMOND LAKE,1184,1,45.39277778,-79.77194444,2014,9.2,2
1951,DICKEY LAKE,1192,2,44.78611111,-77.73944444,2002,7.9,5.4
1952,DICKEY LAKE,1192,2,44.78611111,-77.73944444,2003,4.45,6
1953,DICKEY LAKE,1192,2,44.78611111,-77.73944444,2004,4.45,5.5
1954,DICKEY LAKE,1192,2,44.78611111,-77.73944444,2006,5.7,6
1955,DICKEY LAKE,1192,2,44.78611111,-77.73944444,2007,4.85,6.4
1956,DICKEY LAKE,1192,2,44.78611111,-77.73944444,2008,6.3,6.8
1957,DICKEY LAKE,1192,2,44.78611111,-77.73944444,2009,4.85,6.5
1958,DICKEY LAKE,1192,2,44.78611111,-77.73944444,2012,5.5,6
1959,DICKEY LAKE,1192,2,44.78611111,-77.73944444,2013,4.7,4.7
1960,DICKEY LAKE,1192,2,44.78611111,-77.73944444,2014,6,4
1961,DICKEY LAKE,1192,2,44.78611111,-77.73944444,2015,5.4,5.5
1962,DICKEY LAKE,1192,2,44.78611111,-77.73944444,2016,5.4,5.2
1963,DICKIE LAKE,1193,1,45.14916667,-79.08944444,2004,6.2,2.5
1964,DIXON LAKE,7186,1,46.69805556,-80.96305556,2005,4.3,4.8
1965,DIXON LAKE,7186,1,46.69805556,-80.96305556,2006,6.35,4.5
1966,DIXON LAKE,7186,1,46.69805556,-80.96305556,2007,3.8,6.5
1967,DIXON LAKE,7186,1,46.69805556,-80.96305556,2009,11.1,6.8
1968,DIXON LAKE,7186,1,46.69805556,-80.96305556,2010,5,6.8
1969,DIXON LAKE,7186,1,46.69805556,-80.96305556,2011,4.1,5.5
1970,DIXON LAKE,7186,1,46.69805556,-80.96305556,2012,4,6.3
1971,DIXON LAKE,7186,1,46.69805556,-80.96305556,2013,4.4,5.5
1972,DIXON LAKE,7186,1,46.69805556,-80.96305556,2014,6.3,5.5
1973,DIXON LAKE,7186,1,46.69805556,-80.96305556,2015,4.1,6.1
1974,DIXON LAKE,7186,1,46.69805556,-80.96305556,2016,6.3,6.3
1975,DOE LAKE (BIG),1215,2,45.54083333,-79.41444444,2004,13.5,1.2
1976,DOE LAKE (DOESKIN),1216,1,44.91666667,-79.28333333,2004,21.1,1.9
1977,DOG LAKE,1217,1,44.45,-76.325,2002,19,2.6
1978,DOG LAKE,1217,1,44.45,-76.325,2003,25.76666667,3.2
1979,DOG LAKE,1217,1,44.45,-76.325,2004,23.14285714,2.8
1980,DOG LAKE,1217,1,44.45,-76.325,2005,23.94285714,2.8
1981,DOG LAKE,1217,1,44.45,-76.325,2007,23.46,3.1
1982,DOG LAKE,1217,1,44.45,-76.325,2009,24.3,3
1983,DOG LAKE,1217,1,44.45,-76.325,2010,23.98,2.8
1984,DOG LAKE,1217,1,44.45,-76.325,2012,18.83333333,3.1
1985,DOG LAKE,1217,2,44.435,-76.35194444,2003,28.875,1.4
1986,DOG LAKE,1217,3,44.39416667,-76.36472222,2004,26.8875,1.9
1987,DOG LAKE,1217,3,44.39416667,-76.36472222,2005,44.6875,1.8
1988,DOG LAKE,1217,3,44.39416667,-76.36472222,2006,40.6125,2.4
1989,DOG LAKE,1217,3,44.39416667,-76.36472222,2007,41.23,1.8
1990,DOG LAKE,1217,3,44.39416667,-76.36472222,2008,56.7,1.8
1991,DOG LAKE,1217,3,44.39416667,-76.36472222,2009,42.29,1.5
1992,DOG LAKE,1217,3,44.39416667,-76.36472222,2010,29.88333333,1.5
1993,DOG LAKE,1217,3,44.39416667,-76.36472222,2011,44.375,1
1994,DOG LAKE,1217,3,44.39416667,-76.36472222,2012,67.025,1.1
1995,DOG LAKE,1217,4,44.40361111,-76.37638889,2004,37.8,0.8
1996,DOG LAKE,1217,4,44.40361111,-76.37638889,2005,44.19166667,2.1
1997,DOG LAKE,1217,4,44.40361111,-76.37638889,2006,51.1,1.1
1998,DOG LAKE,1217,4,44.40361111,-76.37638889,2008,23.05,2.7
1999,DOG LAKE,1217,5,44.415,-76.34888889,2012,41.38333333,1.7
2000,DOG LAKE,1217,5,44.415,-76.34888889,2013,35.3,1.6
2001,DOG LAKE,1217,5,44.415,-76.34888889,2014,34.36666667,1.4
2002,DOG LAKE,1217,5,44.415,-76.34888889,2015,41,1.5
2003,DOG LAKE,1217,6,44.39805556,-76.3625,2013,42.375,1
2004,DOG LAKE,1217,6,44.39805556,-76.3625,2014,52.26,1.2
2005,DOG LAKE,1217,6,44.39805556,-76.3625,2015,57.55,1.5
2006,DOLLARS LAKE,1224,1,45.95277778,-80.26527778,2002,13.35,2.1
2007,DOLLARS LAKE,1224,1,45.95277778,-80.26527778,2003,14.85,1.8
2008,DOLLARS LAKE,1224,1,45.95277778,-80.26527778,2004,17.3,1.9
2009,DOLLARS LAKE,1224,1,45.95277778,-80.26527778,2006,16.7,3
2010,DOLLARS LAKE,1224,2,45.9425,-80.21777778,2002,31.4,1.9
2011,DOLLARS LAKE,1224,2,45.9425,-80.21777778,2003,14.55,2.1
2012,DOLLARS LAKE,1224,2,45.9425,-80.21777778,2004,12.85,2
2013,DOLLARS LAKE,1224,2,45.9425,-80.21777778,2005,12.35,2
2014,DOLLARS LAKE,1224,2,45.9425,-80.21777778,2006,30.15,2
2015,DOLLARS LAKE,1224,2,45.9425,-80.21777778,2008,13.25,1.9
2016,DOLLARS LAKE,1224,2,45.9425,-80.21777778,2009,21.35,1.9
2017,DOLLARS LAKE,1224,2,45.9425,-80.21777778,2010,13.5,2.1
2018,DOLLARS LAKE,1224,2,45.9425,-80.21777778,2011,13.1,3
2019,DOLLARS LAKE,1224,2,45.9425,-80.21777778,2012,13.7,1.9
2020,DOLLARS LAKE,1224,2,45.9425,-80.21777778,2014,17.5,1.7
2021,DOLLARS LAKE,1224,3,45.93,-80.23416667,2016,6.5,3.6
2022,DORE LAKE,2456,1,45.61666667,-77.11666667,2006,14.15,3.1
2023,DORE LAKE,2456,1,45.61666667,-77.11666667,2009,13.75,3.5
2024,DOTTY LAKE,1237,1,45.46666667,-79,2004,5.7,2.5
2025,DOYNE LAKE,7237,1,45.47305556,-77.30972222,2003,12.38571429,3.3
2026,DOYNE LAKE,7237,1,45.47305556,-77.30972222,2004,9.183333333,3.3
2027,DOYNE LAKE,7237,1,45.47305556,-77.30972222,2005,9.75,3.4
2028,DOYNE LAKE,7237,1,45.47305556,-77.30972222,2006,9.858333333,2.8
2029,DOYNE LAKE,7237,1,45.47305556,-77.30972222,2007,14.28333333,2.6
2030,DOYNE LAKE,7237,1,45.47305556,-77.30972222,2008,13.625,2.9
2031,DOYNE LAKE,7237,1,45.47305556,-77.30972222,2009,9.541666667,3.3
2032,DOYNE LAKE,7237,1,45.47305556,-77.30972222,2010,10.72,3.2
2033,DOYNE LAKE,7237,1,45.47305556,-77.30972222,2011,13.75,2.7
2034,DOYNE LAKE,7237,1,45.47305556,-77.30972222,2012,10.41666667,2.8
2035,DOYNE LAKE,7237,1,45.47305556,-77.30972222,2013,9.716666667,3.1
2036,DOYNE LAKE,7237,1,45.47305556,-77.30972222,2014,8.783333333,3.2
2037,DOYNE LAKE,7237,1,45.47305556,-77.30972222,2016,9.95,3.1
2038,DRAG LAKE,1246,1,45.08333333,-78.4,2014,7.2,4.6
2039,DRAG LAKE,1246,2,45.08333333,-78.4,2014,7.2,4.4
2040,DRAG LAKE,1246,3,45.08333333,-78.4,2014,6.9,4.7
2041,DRAG LAKE,1246,4,45.07166667,-78.40611111,2002,15.95,5.9
2042,DRAG LAKE,1246,4,45.07166667,-78.40611111,2003,7.8,5.6
2043,DRAG LAKE,1246,4,45.07166667,-78.40611111,2004,20.6,5.5
2044,DRAG LAKE,1246,4,45.07166667,-78.40611111,2005,4.7,5
2045,DRAG LAKE,1246,4,45.07166667,-78.40611111,2006,16.05,5.3
2046,DRAG LAKE,1246,4,45.07166667,-78.40611111,2007,5.4,5.3
2047,DRAG LAKE,1246,4,45.07166667,-78.40611111,2009,6.4,5.5
2048,DRAG LAKE,1246,4,45.07166667,-78.40611111,2011,3.9,6.4
2049,DRAG LAKE,1246,4,45.07166667,-78.40611111,2013,3.8,6
2050,DRAG LAKE,1246,4,45.07166667,-78.40611111,2014,5.2,5.6
2051,DRAG LAKE,1246,4,45.07166667,-78.40611111,2015,4.2,6.6
2052,DRAG LAKE,1246,4,45.07166667,-78.40611111,2016,4,7.1
2053,DRAG RIVER,5930,1,44.93444444,-78.63333333,2002,13.36666667,4.4
2054,DRAG RIVER,5930,1,44.93444444,-78.63333333,2003,7.566666667,4.4
2055,DRAG RIVER,5930,1,44.93444444,-78.63333333,2004,8.6,4.5
2056,DRAG RIVER,5930,1,44.93444444,-78.63333333,2005,7.928571429,4.1
2057,DRAG RIVER,5930,1,44.93444444,-78.63333333,2006,7.025,4.2
2058,DRAG RIVER,5930,1,44.93444444,-78.63333333,2007,8.23,4.5
2059,DRAG RIVER,5930,1,44.93444444,-78.63333333,2008,21.86,4.5
2060,DRAG RIVER,5930,1,44.93444444,-78.63333333,2009,7.76,4.1
2061,DRAG RIVER,5930,1,44.93444444,-78.63333333,2010,8.766666667,4.7
2062,DRAG RIVER,5930,1,44.93444444,-78.63333333,2011,8.5,4.3
2063,DRAG RIVER,5930,1,44.93444444,-78.63333333,2012,7.06,4.5
2064,DRAG RIVER,5930,1,44.93444444,-78.63333333,2013,7.383333333,3.9
2065,DRAG RIVER,5930,1,44.93444444,-78.63333333,2014,8.75,3.6
2066,DRAG RIVER,5930,1,44.93444444,-78.63333333,2015,23.68333333,4.2
2067,DRAG RIVER,5930,1,44.93444444,-78.63333333,2016,7.666666667,4.7
2068,DRAPER LAKE,7506,1,45.21111111,-79.70305556,2012,5.1,4.2
2069,DRAPER LAKE,7506,1,45.21111111,-79.70305556,2014,5.7,4
2070,DUCK LAKE,1264,2,45.88694444,-79.98777778,2003,13,2.9
2071,DUCK LAKE,1264,2,45.88694444,-79.98777778,2004,18.4,2.9
2072,DUCK LAKE,1264,2,45.88694444,-79.98777778,2006,8.7,3.2
2073,DUCK LAKE,1264,3,45.88666667,-79.98888889,2015,7.1,3.8
2074,DUCK LAKE,1264,3,45.88666667,-79.98888889,2016,7.4,3.9
2075,DUCK LAKE (LITTLE SEGUIN),2715,1,45.38166667,-79.8025,2002,10.25,2.5
2076,DUCK LAKE (LITTLE SEGUIN),2715,1,45.38166667,-79.8025,2016,12,2.6
2077,DUCK LAKE (LITTLE SEGUIN),2715,3,45.37916667,-79.79777778,2012,8.5,2.4
2078,DUCK LAKE (LITTLE SEGUIN),2715,3,45.37916667,-79.79777778,2014,10.1,2.1
2079,DUCK LAKE (LITTLE SEGUIN),2715,4,45.37916667,-79.79666667,2003,9.85,2.5
2080,DYSON LAKE,1292,1,45.21666667,-79.65277778,2004,6.9,5.2
2081,EAGLE LAKE,1297,1,45.14138889,-78.48805556,2003,3.05,4.7
2082,EAGLE LAKE,1297,1,45.14138889,-78.48805556,2009,6.75,4.4
2083,EAGLE LAKE,1297,1,45.14138889,-78.48805556,2013,7.9,4.9
2084,EAGLE LAKE,1297,1,45.14138889,-78.48805556,2014,4.6,4.7
2085,EAGLE LAKE,1297,1,45.14138889,-78.48805556,2015,5.8,4.4
2086,EAGLE LAKE,1297,1,45.14138889,-78.48805556,2016,3.8,5
2087,EAGLE LAKE,1297,2,45.14138889,-78.48777778,2014,4.7,5
2088,EAGLE LAKE,1298,1,45.82027778,-79.49361111,2002,7.15,5.2
2089,EAGLE LAKE,1298,1,45.82027778,-79.49361111,2003,4.6,5.5
2090,EAGLE LAKE,1298,1,45.82027778,-79.49361111,2005,6.15,5.1
2091,EAGLE LAKE,1298,1,45.82027778,-79.49361111,2007,6.2,4.8
2092,EAGLE LAKE,1298,1,45.82027778,-79.49361111,2008,10.15,4.4
2093,EAGLE LAKE,1298,1,45.82027778,-79.49361111,2009,4.9,4.8
2094,EAGLE LAKE,1298,1,45.82027778,-79.49361111,2010,6.7,5.8
2095,EAGLE LAKE,1298,1,45.82027778,-79.49361111,2012,5.4,4.5
2096,EAGLE LAKE,1298,1,45.82027778,-79.49361111,2013,7.4,5
2097,EAGLE LAKE,1298,1,45.82027778,-79.49361111,2014,5.8,3.1
2098,EAGLE LAKE,1298,1,45.82027778,-79.49361111,2015,9.5,3.4
2099,EAGLE LAKE,1298,1,45.82027778,-79.49361111,2016,10.1,3.4
2100,EAGLE LAKE,1298,2,45.84527778,-79.50527778,2002,10.4,4.5
2101,EAGLE LAKE,1298,2,45.84527778,-79.50527778,2003,5.5,4.8
2102,EAGLE LAKE,1298,2,45.84527778,-79.50527778,2005,6.95,4.6
2103,EAGLE LAKE,1298,2,45.84527778,-79.50527778,2006,8.05,3.9
2104,EAGLE LAKE,1298,2,45.84527778,-79.50527778,2007,7.15,4
2105,EAGLE LAKE,1298,2,45.84527778,-79.50527778,2008,5.2,3.8
2106,EAGLE LAKE,1298,2,45.84527778,-79.50527778,2009,5.6,3.8
2107,EAGLE LAKE,1298,2,45.84527778,-79.50527778,2010,7.1,4.5
2108,EAGLE LAKE,1298,2,45.84527778,-79.50527778,2012,5.3,3.6
2109,EAGLE LAKE,1298,2,45.84527778,-79.50527778,2013,8.2,3.9
2110,EAGLE LAKE,1298,2,45.84527778,-79.50527778,2014,10.5,2.2
2111,EAGLE LAKE,1298,2,45.84527778,-79.50527778,2015,13.1,2.7
2112,EAGLE LAKE,1298,2,45.84527778,-79.50527778,2016,13.5,2.7
2113,EAGLE LAKE,6285,1,44.69277778,-76.70972222,2002,12.25,5.4
2114,EAGLE LAKE,6285,1,44.69277778,-76.70972222,2006,8.1,4.7
2115,EAGLE LAKE,6285,1,44.69277778,-76.70972222,2007,9.95,5
2116,EAGLE LAKE,6285,1,44.69277778,-76.70972222,2008,8.5,5
2117,EAGLE LAKE,6285,1,44.69277778,-76.70972222,2009,10,4.9
2118,EAGLE LAKE,6285,1,44.69277778,-76.70972222,2010,8,5.4
2119,EAGLE LAKE,6285,1,44.69277778,-76.70972222,2011,11.4,5.1
2120,EAGLE LAKE,6285,1,44.69277778,-76.70972222,2012,10,5.1
2121,EAGLE LAKE,6285,1,44.69277778,-76.70972222,2013,9.6,5.2
2122,EAGLE LAKE,6285,1,44.69277778,-76.70972222,2014,14.3,5
2123,EAGLE LAKE,6285,1,44.69277778,-76.70972222,2015,9.9,5.3
2124,EAGLE LAKE,6285,1,44.69277778,-76.70972222,2016,9.8,5.9
2125,EAGLE LAKE,6285,2,44.66944444,-76.69277778,2012,8,5.7
2126,EAGLE LAKE,6285,4,44.67888889,-76.71138889,2012,9.6,5.1
2127,EAGLE LAKE,6285,5,44.67777778,-77.29861111,2012,8.4,4.8
2128,EAGLE LAKE,6285,5,44.67777778,-77.29861111,2014,12.5,3.5
2129,EAGLE LAKE,6285,6,44.69333333,-76.70138889,2012,10.6,5.2
2130,EAST LAKE,6964,1,45.12638889,-78.23611111,2003,7.1,5.4
2131,EAST LAKE,6964,1,45.12638889,-78.23611111,2004,8,6.1
2132,EAST LAKE,6964,1,45.12638889,-78.23611111,2005,8.9,5.1
2133,EAST LAKE,6964,1,45.12638889,-78.23611111,2006,11.15,6
2134,EAST LAKE,6964,1,45.12638889,-78.23611111,2007,6.75,5.5
2135,EAST LAKE,6964,1,45.12638889,-78.23611111,2008,9.8,5.3
2136,EAST LAKE,6964,1,45.12638889,-78.23611111,2009,7.25,5.1
2137,EAST LAKE,6964,1,45.12638889,-78.23611111,2010,11.2,5
2138,EAST LAKE,6964,1,45.12638889,-78.23611111,2011,7.4,5.1
2139,EAST LAKE,6964,1,45.12638889,-78.23611111,2012,6,6.2
2140,EAST LAKE,6964,1,45.12638889,-78.23611111,2013,10.1,5.3
2141,EAST LAKE,6964,1,45.12638889,-78.23611111,2014,7.2,5.8
2142,EAST LAKE,6964,1,45.12638889,-78.23611111,2015,8.7,5.5
2143,EAST LAKE,6964,1,45.12638889,-78.23611111,2016,6.5,5.2
2144,EAST LAKE,7147,1,43.92222222,-77.19527778,2007,14.59166667,3
2145,EAST LAKE,7147,1,43.92222222,-77.19527778,2008,15.51666667,2.9
2146,EAST LAKE,7147,1,43.92222222,-77.19527778,2009,15.69166667,3.4
2147,EAST LAKE,7147,1,43.92222222,-77.19527778,2010,17.6,2.6
2148,EAST LAKE,7147,1,43.92222222,-77.19527778,2011,15.78333333,2.1
2149,EAST LAKE,7147,1,43.92222222,-77.19527778,2012,17.08333333,2.3
2150,EAST LAKE,7147,1,43.92222222,-77.19527778,2013,16.16666667,2.4
2151,EAST LAKE,7147,1,43.92222222,-77.19527778,2014,16.23333333,2.1
2152,EAST LAKE,7147,1,43.92222222,-77.19527778,2015,16.71666667,2.4
2153,EAST LAKE,7147,1,43.92222222,-77.19527778,2016,15.86666667,3.2
2154,EAST MOORE LAKE,1316,1,44.79861111,-78.79722222,2002,26.55,5
2155,EAST MOORE LAKE,1316,1,44.79861111,-78.79722222,2003,9.8,4.7
2156,EAST MOORE LAKE,1316,1,44.79861111,-78.79722222,2004,8.4,5.4
2157,EAST MOORE LAKE,1316,1,44.79861111,-78.79722222,2005,6.6,5.2
2158,EAST MOORE LAKE,1316,1,44.79861111,-78.79722222,2006,6.25,5.6
2159,EAST MOORE LAKE,1316,1,44.79861111,-78.79722222,2007,5,5.6
2160,EAST MOORE LAKE,1316,1,44.79861111,-78.79722222,2009,7.3,5.1
2161,EAST MOORE LAKE,1316,1,44.79861111,-78.79722222,2010,6.8,5.7
2162,EAST MOORE LAKE,1316,1,44.79861111,-78.79722222,2011,9.3,5.6
2163,EAST MOORE LAKE,1316,1,44.79861111,-78.79722222,2012,6.1,5.6
2164,EAST MOORE LAKE,1316,1,44.79861111,-78.79722222,2013,7.6,5.2
2165,EAST MOORE LAKE,1316,1,44.79861111,-78.79722222,2014,7.2,5.3
2166,EAST MOORE LAKE,1316,1,44.79861111,-78.79722222,2015,8.5,5.5
2167,EAST MOORE LAKE,1316,1,44.79861111,-78.79722222,2016,5.9,5.9
2168,EATON LAKE (SENECA),7057,1,43.95861111,-79.51833333,2002,22.65,3.8
2169,EATON LAKE (SENECA),7057,1,43.95861111,-79.51833333,2003,25.275,3.1
2170,EATON LAKE (SENECA),7057,1,43.95861111,-79.51833333,2004,30.475,2.9
2171,EATON LAKE (SENECA),7057,1,43.95861111,-79.51833333,2005,17.84,3.5
2172,EATON LAKE (SENECA),7057,1,43.95861111,-79.51833333,2007,19.36,3.1
2173,EATON LAKE (SENECA),7057,1,43.95861111,-79.51833333,2008,19.60833333,3.3
2174,EATON LAKE (SENECA),7057,1,43.95861111,-79.51833333,2009,23.90833333,3.3
2175,EATON LAKE (SENECA),7057,1,43.95861111,-79.51833333,2010,18.73333333,3.8
2176,EATON LAKE (SENECA),7057,1,43.95861111,-79.51833333,2011,19.26666667,3.6
2177,EATON LAKE (SENECA),7057,1,43.95861111,-79.51833333,2012,18.4,4.1
2178,EATON LAKE (SENECA),7057,1,43.95861111,-79.51833333,2013,26.42,3.2
2179,ECHO LAKE,1326,1,45.1775,-79.06611111,2003,7.8,2.9
2180,ECHO LAKE,1326,1,45.1775,-79.06611111,2005,7.45,3.2
2181,ECHO LAKE,1326,1,45.1775,-79.06611111,2010,6,3.7
2182,ECHO LAKE,1326,1,45.1775,-79.06611111,2011,7.5,3.3
2183,ECHO LAKE,1326,1,45.1775,-79.06611111,2014,7.3,3
2184,ECHO LAKE,1326,1,45.1775,-79.06611111,2015,8.9,2.8
2185,ECHO LAKE,1326,1,45.1775,-79.06611111,2016,8.7,4
2186,ECHO LAKE,1326,2,45.17777778,-79.06666667,2004,7.2,2.3
2187,EDITH LAKE,7532,1,46.22666667,-80.70694444,2012,8.4,4.7
2188,EELS LAKE,1340,2,44.90138889,-78.12638889,2002,82.85,4.8
2189,EELS LAKE,1340,2,44.90138889,-78.12638889,2003,7.2,5.2
2190,EELS LAKE,1340,2,44.90138889,-78.12638889,2004,5.3,5
2191,EELS LAKE,1340,2,44.90138889,-78.12638889,2005,6.5,5.3
2192,EELS LAKE,1340,2,44.90138889,-78.12638889,2006,4.75,5.1
2193,EELS LAKE,1340,2,44.90138889,-78.12638889,2007,4.45,6
2194,EELS LAKE,1340,2,44.90138889,-78.12638889,2008,5.7,4.9
2195,EELS LAKE,1340,2,44.90138889,-78.12638889,2009,5.05,5.7
2196,EELS LAKE,1340,2,44.90138889,-78.12638889,2010,6.3,5.1
2197,EELS LAKE,1340,2,44.90138889,-78.12638889,2011,6.7,5.1
2198,EELS LAKE,1340,2,44.90138889,-78.12638889,2012,5.1,5.9
2199,EELS LAKE,1340,2,44.90138889,-78.12638889,2013,4.8,5.6
2200,EELS LAKE,1340,2,44.90138889,-78.12638889,2014,5.8,5.6
2201,EELS LAKE,1340,2,44.90138889,-78.12638889,2015,5.7,5.8
2202,EELS LAKE,1340,5,44.89027778,-78.12277778,2014,12.7,3.2
2203,EELS LAKE,1340,6,44.91305556,-78.10805556,2014,8.2,3.5
2204,ELBOW LAKE,6965,1,44.62833333,-76.72444444,2002,14.6,3.3
2205,ELBOW LAKE,6965,1,44.62833333,-76.72444444,2003,11.3,3.2
2206,ELBOW LAKE,6965,1,44.62833333,-76.72444444,2004,13.1,2.9
2207,ELBOW LAKE,6965,1,44.62833333,-76.72444444,2005,12.9,3.1
2208,ELBOW LAKE,6965,1,44.62833333,-76.72444444,2006,10.8,2.7
2209,ELBOW LAKE,6965,1,44.62833333,-76.72444444,2007,13.55,2.5
2210,ELBOW LAKE,6965,1,44.62833333,-76.72444444,2008,9.4,2.7
2211,ELBOW LAKE,6965,1,44.62833333,-76.72444444,2009,15.4,2.2
2212,ELBOW LAKE,6965,1,44.62833333,-76.72444444,2010,9.2,2.9
2213,ELBOW LAKE,6965,1,44.62833333,-76.72444444,2011,15,2.4
2214,ELBOW LAKE,6965,1,44.62833333,-76.72444444,2012,14.6,2.5
2215,ELBOW LAKE,6965,1,44.62833333,-76.72444444,2014,16.7,2.2
2216,ELBOW LAKE,6965,1,44.62833333,-76.72444444,2015,14.8,2.8
2217,ELBOW LAKE,6965,1,44.62833333,-76.72444444,2016,10.3,3.5
2218,ELBOW LAKE,6965,2,44.62472222,-77.29277778,2014,15.2,1.5
2219,ELBOW LAKE,7514,1,44.42611111,-76.42861111,2011,17.9,3.6
2220,ELBOW LAKE,7514,1,44.42611111,-76.42861111,2014,21.9,1.5
2221,ELBOW LAKE,7514,1,44.42611111,-76.42861111,2016,11.6,3.2
2222,EMSDALE LAKE (ISLAND),1384,1,45.51666667,-79.2,2004,4.9,7.1
2223,EMSDALE LAKE (ISLAND),1384,1,45.51666667,-79.2,2005,3.5,7
2224,EMSDALE LAKE (ISLAND),1384,1,45.51666667,-79.2,2006,3.8,6.3
2225,EMSDALE LAKE (ISLAND),1384,1,45.51666667,-79.2,2007,3.2,6.7
2226,EMSDALE LAKE (ISLAND),1384,1,45.51666667,-79.2,2009,7.45,6.3
2227,EMSDALE LAKE (ISLAND),1384,1,45.51666667,-79.2,2010,3.4,7
2228,EMSDALE LAKE (ISLAND),1384,1,45.51666667,-79.2,2011,6,6
2229,EMSDALE LAKE (ISLAND),1384,1,45.51666667,-79.2,2012,3.4,6.6
2230,EMSDALE LAKE (ISLAND),1384,1,45.51666667,-79.2,2013,5.5,6.5
2231,EMSDALE LAKE (ISLAND),1384,1,45.51666667,-79.2,2014,5.6,5.6
2232,EMSDALE LAKE (ISLAND),1384,1,45.51666667,-79.2,2015,11,5.8
2233,EMSDALE LAKE (ISLAND),1384,1,45.51666667,-79.2,2016,3.7,6.1
2234,ERIE LAKE,6979,1,42.86833333,-79.20861111,2002,11.88,6.1
2235,ERIE LAKE,6979,1,42.86833333,-79.20861111,2003,8.87,6.7
2236,ERIE LAKE,6979,1,42.86833333,-79.20861111,2004,9.43,6.5
2237,ERIE LAKE,6979,1,42.86833333,-79.20861111,2005,7.266666667,6.2
2238,ERIE LAKE,6979,1,42.86833333,-79.20861111,2006,9.691666667,5.2
2239,ERIE LAKE,6979,1,42.86833333,-79.20861111,2007,6.625,6.6
2240,ERIE LAKE,6979,1,42.86833333,-79.20861111,2008,11.33,6.4
2241,ERIE LAKE,6979,1,42.86833333,-79.20861111,2009,5.9,7.4
2242,ERIE LAKE,6979,1,42.86833333,-79.20861111,2010,6.7,6.9
2243,ERIE LAKE,6979,1,42.86833333,-79.20861111,2011,8.1,5.3
2244,ERIE LAKE,6979,1,42.86833333,-79.20861111,2012,6.05,6.8
2245,ESSON LAKE,1401,1,45.02277778,-78.26694444,2002,7.8,6.6
2246,ESSON LAKE,1401,1,45.02277778,-78.26694444,2003,8.05,6.1
2247,ESSON LAKE,1401,1,45.02277778,-78.26694444,2004,6,5.9
2248,ESSON LAKE,1401,1,45.02277778,-78.26694444,2005,6.15,6.4
2249,ESSON LAKE,1401,1,45.02277778,-78.26694444,2006,5.65,6.9
2250,ESSON LAKE,1401,1,45.02277778,-78.26694444,2007,5.25,7.3
2251,ESSON LAKE,1401,1,45.02277778,-78.26694444,2008,6.8,7.2
